record_id,dept_id,date,transactions,errors,delay_minutes
60148,102,2024-03-27,415,17,38
60149,101,2024-07-19,471,17,56
60150,101,2024-11-15,432,51,17
60151,104,2024-08-15,285,41,22
60152,102,2024-12-27,88,10,60
60153,102,2024-10-30,58,0,2
60154,102,2024-06-20,438,48,45
60155,105,2024-04-21,148,9,56
60156,103,2024-06-21,265,5,42
60157,104,2024-01-21,212,27,26
60158,102,2024-12-18,255,33,43
60159,101,2024-10-24,271,13,23
60160,103,2024-10-30,195,7,51
60161,105,2024-11-03,274,2,12
60162,101,2024-02-10,406,58,36
60163,101,2024-01-24,356,39,41
60164,104,2024-06-02,431,42,12
60165,105,2024-01-01,407,23,24
60166,102,2024-08-19,456,28,21
60167,103,2024-12-14,424,40,41
60168,104,2024-11-30,107,3,44
60169,101,2024-11-09,495,68,10
60170,104,2024-07-31,211,8,26
60171,105,2024-03-13,277,11,13
60172,102,2024-02-20,60,3,9
60173,105,2024-02-21,336,19,0
60174,103,2024-03-17,81,0,26
60175,101,2024-08-27,97,9,46
60176,104,2024-07-30,85,5,19
60177,103,2024-02-10,477,54,60
60178,101,2024-01-07,142,1,12
60179,104,2024-06-23,280,18,54
60180,103,2024-11-16,76,3,13
60181,105,2024-02-03,457,17,52
60182,104,2024-12-09,134,12,4
60183,103,2024-09-19,315,25,40
60184,101,2024-12-25,141,19,58
60185,102,2024-04-28,376,42,50
60186,101,2024-03-03,370,10,2
60187,104,2024-11-25,343,41,7
60188,103,2024-05-17,216,5,60
60189,103,2024-02-21,324,15,55
60190,104,2024-02-07,304,45,44
60191,105,2024-02-02,427,30,50
60192,104,2024-06-01,137,4,26
60193,101,2024-04-28,445,7,50
60194,101,2024-12-31,80,5,54
60195,102,2024-03-21,147,13,23
60196,103,2024-05-08,59,7,14
60197,103,2024-11-17,295,39,3
60198,104,2024-10-11,209,13,15
60199,103,2024-11-02,280,30,52
60200,101,2024-09-17,210,12,8
60201,101,2024-08-03,387,40,43
60202,101,2024-03-17,172,24,59
60203,101,2024-07-13,154,15,15
60204,105,2024-01-28,59,1,41
60205,105,2024-08-27,356,3,22
60206,101,2024-05-14,194,25,55
60207,105,2024-06-29,347,23,60
60208,105,2024-08-22,423,16,6
60209,103,2024-10-19,427,16,22
60210,104,2024-03-02,365,2,57
60211,101,2024-12-03,431,4,54
60212,103,2024-01-16,191,15,44
60213,101,2024-01-20,461,30,58
60214,105,2024-04-25,425,56,39
60215,101,2024-01-05,482,0,53
60216,104,2024-11-19,378,25,5
60217,105,2024-09-30,425,46,47
60218,101,2024-01-14,480,61,6
60219,105,2024-01-30,396,16,27
60220,104,2024-02-12,79,6,33
60221,103,2024-08-24,417,31,4
60222,103,2024-06-05,296,21,8
60223,104,2024-06-03,434,1,43
60224,102,2024-09-13,457,14,24
60225,103,2024-11-23,292,36,38
60226,104,2024-11-28,500,56,33
60227,103,2024-02-10,115,4,25
60228,105,2024-08-29,51,2,41
60229,104,2024-04-15,400,14,55
60230,105,2024-09-08,322,28,22
60231,104,2024-04-23,273,30,32
60232,103,2024-02-02,219,2,42
60233,104,2024-12-03,367,42,7
60234,105,2024-10-25,121,0,24
60235,105,2024-11-17,105,7,14
60236,105,2024-05-27,284,31,55
60237,105,2024-02-08,273,17,37
60238,103,2024-01-16,116,12,35
60239,103,2024-06-20,446,29,45
60240,104,2024-09-13,123,11,51
60241,103,2024-01-16,123,1,58
60242,105,2024-04-06,196,8,21
60243,101,2024-08-01,460,45,51
60244,104,2024-04-30,476,41,56
60245,103,2024-10-03,348,28,33
60246,103,2024-09-29,194,9,42
60247,103,2024-02-03,434,16,18
60248,105,2024-04-20,471,50,22
60249,102,2024-04-29,68,4,53
60250,103,2024-11-30,283,10,10
60251,102,2024-01-20,420,6,57
60252,101,2024-10-27,343,40,1
60253,104,2024-08-30,484,27,4
60254,104,2024-01-18,307,41,30
60255,104,2024-05-31,446,51,45
60256,101,2024-03-04,183,21,1
60257,102,2024-08-27,245,35,9
60258,104,2024-03-05,291,42,38
60259,101,2024-09-08,172,23,12
60260,104,2024-06-30,369,8,51
60261,105,2024-07-24,277,1,47
60262,102,2024-03-26,419,62,59
60263,103,2024-09-22,419,57,29
60264,103,2024-04-01,128,10,16
60265,105,2024-01-11,417,46,35
60266,104,2024-11-30,232,3,45
60267,103,2024-12-22,252,12,58
60268,102,2024-03-31,181,7,11
60269,103,2024-09-04,440,29,54
60270,102,2024-03-18,398,57,38
60271,103,2024-04-02,289,8,1
60272,105,2024-05-02,201,30,22
60273,104,2024-08-21,359,8,22
60274,102,2024-02-02,271,4,29
60275,102,2024-09-30,479,63,3
60276,103,2024-11-27,376,28,48
60277,104,2024-02-14,340,1,59
60278,103,2024-06-22,104,8,46
60279,102,2024-07-30,388,45,28
60280,102,2024-12-21,136,6,20
60281,101,2024-02-13,366,10,19
60282,101,2024-05-11,260,37,6
60283,105,2024-07-10,399,45,28
60284,103,2024-02-25,138,11,43
60285,103,2024-10-03,395,32,26
60286,105,2024-07-31,208,15,19
60287,103,2024-07-23,136,1,10
60288,104,2024-04-24,342,20,43
60289,102,2024-04-06,106,5,41
60290,105,2024-09-20,231,12,9
60291,101,2024-12-02,78,8,40
60292,102,2024-09-02,311,25,21
60293,104,2024-10-06,377,2,28
60294,102,2024-08-02,167,19,20
60295,101,2024-02-18,139,1,49
60296,101,2024-11-01,106,6,34
60297,104,2024-01-18,153,14,45
60298,103,2024-03-29,367,11,49
60299,102,2024-01-29,217,8,19
60300,102,2024-11-19,466,30,11
60301,102,2024-05-21,156,13,58
60302,102,2024-07-14,261,14,28
60303,102,2024-07-14,291,29,34
60304,102,2024-07-08,281,0,0
60305,102,2024-12-22,213,16,16
60306,105,2024-03-19,475,62,54
60307,104,2024-10-07,251,0,23
60308,103,2024-07-12,137,0,25
60309,105,2024-08-04,441,23,8
60310,101,2024-11-03,241,24,39
60311,102,2024-10-19,117,17,38
60312,105,2024-11-08,79,4,34
60313,105,2024-08-20,247,34,28
60314,102,2024-12-25,313,9,35
60315,103,2024-10-24,402,54,11
60316,105,2024-03-20,389,30,18
60317,105,2024-07-25,330,3,27
60318,104,2024-01-25,97,14,52
60319,103,2024-11-18,249,17,1
60320,103,2024-09-17,72,2,38
60321,102,2024-02-11,52,0,49
60322,101,2024-03-27,163,13,23
60323,104,2024-01-11,390,24,28
60324,102,2024-01-08,403,50,5
60325,104,2024-01-24,258,19,19
60326,101,2024-06-09,417,35,0
60327,103,2024-12-17,202,24,20
60328,101,2024-05-07,118,13,48
60329,104,2024-02-07,229,24,2
60330,104,2024-12-28,93,4,31
60331,105,2024-02-19,317,13,35
60332,101,2024-08-04,384,37,49
60333,101,2024-05-23,269,13,6
60334,101,2024-02-17,198,4,57
60335,104,2024-01-28,464,13,52
60336,102,2024-03-03,300,43,11
60337,103,2024-06-14,275,5,38
60338,102,2024-11-12,466,0,50
60339,103,2024-07-16,259,21,9
60340,101,2024-08-10,389,44,59
60341,104,2024-11-11,239,18,58
60342,103,2024-12-22,338,42,58
60343,105,2024-01-17,394,55,38
60344,101,2024-04-05,493,52,44
60345,102,2024-12-02,369,18,20
60346,102,2024-05-18,161,12,5
60347,101,2024-11-07,354,19,52
60348,101,2024-04-16,253,37,45
60349,102,2024-01-04,372,53,21
60350,101,2024-12-04,183,11,2
60351,101,2024-05-16,111,9,36
60352,103,2024-09-27,452,67,19
60353,104,2024-08-18,265,12,11
60354,104,2024-03-05,68,5,9
60355,105,2024-09-15,122,5,45
60356,103,2024-06-06,360,45,34
60357,104,2024-10-19,463,26,50
60358,105,2024-12-21,434,60,37
60359,103,2024-05-24,207,12,1
60360,101,2024-01-11,150,0,3
60361,103,2024-04-02,400,54,19
60362,101,2024-05-10,64,1,36
60363,102,2024-03-14,441,13,34
60364,102,2024-06-15,292,18,21
60365,104,2024-01-28,212,17,6
60366,103,2024-11-05,387,56,50
60367,102,2024-07-07,235,17,60
60368,103,2024-02-05,354,0,50
60369,103,2024-05-01,313,16,41
60370,104,2024-02-24,500,60,6
60371,102,2024-07-25,432,16,3
60372,104,2024-10-06,344,41,46
60373,102,2024-12-25,388,19,49
60374,103,2024-10-02,185,20,1
60375,103,2024-12-01,116,6,0
60376,105,2024-05-20,167,18,17
60377,105,2024-02-23,402,60,45
60378,101,2024-05-31,479,38,58
60379,103,2024-06-05,208,21,28
60380,101,2024-09-28,490,71,4
60381,101,2024-01-11,417,40,32
60382,105,2024-03-01,347,46,58
60383,105,2024-01-18,357,14,45
60384,104,2024-10-19,332,49,8
60385,102,2024-09-06,248,26,23
60386,104,2024-05-08,350,52,36
60387,102,2024-10-13,490,43,30
60388,102,2024-03-18,87,10,5
60389,104,2024-08-10,282,5,58
60390,103,2024-01-19,483,45,59
60391,103,2024-04-26,403,52,35
60392,104,2024-11-29,98,13,31
60393,101,2024-06-12,415,36,10
60394,104,2024-01-09,295,11,21
60395,103,2024-08-27,387,55,31
60396,102,2024-08-11,228,28,0
60397,102,2024-07-25,496,46,55
60398,101,2024-10-27,331,16,34
60399,104,2024-09-10,328,31,5
60400,101,2024-03-14,392,29,11
60401,101,2024-04-15,111,1,14
60402,104,2024-01-06,300,36,43
60403,105,2024-03-19,248,29,53
60404,101,2024-10-26,483,24,35
60405,102,2024-02-17,140,19,9
60406,105,2024-08-12,341,22,35
60407,104,2024-11-29,241,23,14
60408,104,2024-06-07,123,11,32
60409,103,2024-10-27,300,9,15
60410,101,2024-07-07,204,8,60
60411,101,2024-09-21,209,23,31
60412,101,2024-03-01,430,44,17
60413,102,2024-05-27,95,0,40
60414,102,2024-03-03,70,6,54
60415,104,2024-04-19,125,2,9
60416,104,2024-04-27,275,37,22
60417,103,2024-11-09,408,36,24
60418,104,2024-05-10,264,25,1
60419,103,2024-01-21,99,0,45
60420,101,2024-10-12,109,10,59
60421,101,2024-04-08,495,64,18
60422,105,2024-08-20,160,10,16
60423,102,2024-02-10,306,27,3
60424,102,2024-02-21,127,11,44
60425,101,2024-04-14,446,31,26
60426,105,2024-01-02,488,32,28
60427,101,2024-04-23,499,65,50
60428,105,2024-06-04,398,48,2
60429,103,2024-09-13,84,0,25
60430,103,2024-02-21,357,9,29
60431,102,2024-12-26,403,26,12
60432,104,2024-12-29,385,51,57
60433,102,2024-09-13,396,33,57
60434,101,2024-05-14,397,59,20
60435,105,2024-09-16,58,0,16
60436,101,2024-07-08,179,8,2
60437,103,2024-06-09,158,23,19
60438,101,2024-11-13,355,43,49
60439,104,2024-01-25,265,9,17
60440,105,2024-12-09,404,42,51
60441,101,2024-03-17,387,48,0
60442,103,2024-08-10,422,19,57
60443,103,2024-11-22,360,20,18
60444,103,2024-01-29,187,27,50
60445,101,2024-12-13,288,28,46
60446,104,2024-08-31,323,37,55
60447,101,2024-12-20,116,5,45
60448,102,2024-05-27,222,29,27
60449,103,2024-12-05,483,57,15
60450,103,2024-09-16,298,12,38
60451,105,2024-01-19,476,40,29
60452,104,2024-08-26,148,1,20
60453,101,2024-09-06,438,48,37
60454,104,2024-12-25,482,48,28
60455,102,2024-03-15,475,21,9
60456,101,2024-12-13,413,47,16
60457,105,2024-08-13,496,14,18
60458,101,2024-04-28,286,8,3
60459,104,2024-06-17,153,9,52
60460,105,2024-08-17,398,14,54
60461,104,2024-07-02,429,10,49
60462,105,2024-04-29,433,17,49
60463,102,2024-12-21,472,46,7
60464,105,2024-03-23,206,9,1
60465,102,2024-01-19,410,43,6
60466,103,2024-07-12,419,8,37
60467,103,2024-10-31,83,11,7
60468,102,2024-09-23,467,31,46
60469,103,2024-10-06,224,19,49
60470,101,2024-11-13,451,66,24
60471,103,2024-10-10,158,9,31
60472,101,2024-02-26,124,17,14
60473,102,2024-06-16,218,32,43
60474,101,2024-06-11,146,5,8
60475,103,2024-11-30,445,34,41
60476,103,2024-01-08,260,39,30
60477,101,2024-03-13,496,26,15
60478,104,2024-11-22,169,17,34
60479,102,2024-02-19,57,1,1
60480,103,2024-08-08,410,45,56
60481,103,2024-05-10,411,60,42
60482,103,2024-01-27,300,18,50
60483,103,2024-08-26,490,19,23
60484,103,2024-12-19,289,2,2
60485,101,2024-10-12,299,37,8
60486,101,2024-07-03,257,13,30
60487,105,2024-10-21,392,40,7
60488,101,2024-07-25,228,16,49
60489,102,2024-03-30,317,31,34
60490,102,2024-08-07,481,31,52
60491,101,2024-03-30,154,3,36
60492,101,2024-06-04,96,5,21
60493,104,2024-11-19,114,15,12
60494,102,2024-12-20,317,3,28
60495,104,2024-01-28,203,19,25
60496,104,2024-07-31,446,66,26
60497,105,2024-06-17,487,47,50
60498,105,2024-10-22,253,27,17
60499,103,2024-08-11,182,1,38
60500,104,2024-11-20,296,43,21
60501,101,2024-01-03,300,25,56
60502,104,2024-03-05,332,38,16
60503,105,2024-01-29,172,24,37
60504,105,2024-01-03,54,3,21
60505,105,2024-05-22,493,62,49
60506,102,2024-11-16,485,37,48
60507,103,2024-10-06,178,24,36
60508,105,2024-11-16,118,17,48
60509,104,2024-11-08,219,3,53
60510,103,2024-02-08,56,3,31
60511,102,2024-05-06,116,13,41
60512,103,2024-11-01,317,39,37
60513,105,2024-08-20,251,29,6
60514,103,2024-04-18,473,12,52
60515,101,2024-07-13,67,4,48
60516,104,2024-05-18,461,9,28
60517,103,2024-04-12,115,0,48
60518,104,2024-12-06,397,0,37
60519,105,2024-11-08,124,18,26
60520,103,2024-10-08,237,19,1
60521,105,2024-01-10,189,8,60
60522,104,2024-09-06,155,3,47
60523,105,2024-04-16,431,1,54
60524,102,2024-10-02,459,66,35
60525,103,2024-02-11,221,5,3
60526,103,2024-12-24,196,7,12
60527,101,2024-04-18,274,6,14
60528,101,2024-05-10,473,38,10
60529,102,2024-01-30,411,45,21
60530,105,2024-12-25,471,46,42
60531,105,2024-05-16,328,34,60
60532,102,2024-05-10,248,21,36
60533,105,2024-10-01,372,18,51
60534,102,2024-09-13,205,30,8
60535,104,2024-04-27,456,40,6
60536,102,2024-09-13,74,8,13
60537,104,2024-07-11,69,7,39
60538,105,2024-12-13,379,23,39
60539,103,2024-10-27,338,35,4
60540,103,2024-09-03,375,0,13
60541,101,2024-05-20,342,3,32
60542,102,2024-03-18,87,3,18
60543,105,2024-07-20,260,19,58
60544,104,2024-12-23,306,9,22
60545,103,2024-10-31,236,24,43
60546,102,2024-04-02,200,27,55
60547,105,2024-08-18,377,39,14
60548,102,2024-07-11,461,2,8
60549,102,2024-05-26,88,12,47
60550,104,2024-06-29,249,32,36
60551,102,2024-01-31,217,25,31
60552,105,2024-08-07,227,22,31
60553,101,2024-01-27,148,8,12
60554,102,2024-10-14,134,8,56
60555,103,2024-03-09,160,6,18
60556,105,2024-04-19,120,13,47
60557,101,2024-01-09,345,22,26
60558,103,2024-03-09,187,1,12
60559,101,2024-04-27,378,34,40
60560,102,2024-07-11,283,24,21
60561,102,2024-02-25,434,18,14
60562,103,2024-01-13,76,11,57
60563,105,2024-11-28,461,59,20
60564,101,2024-12-01,335,6,41
60565,105,2024-02-07,86,7,29
60566,102,2024-07-19,478,71,33
60567,101,2024-07-20,220,5,32
60568,102,2024-03-08,308,12,52
60569,104,2024-12-15,90,4,60
60570,105,2024-03-11,326,30,22
60571,105,2024-09-30,258,15,58
60572,104,2024-10-03,276,16,9
60573,104,2024-11-05,477,67,34
60574,104,2024-06-03,459,11,38
60575,103,2024-05-12,78,2,2
60576,105,2024-09-10,152,12,41
60577,105,2024-03-12,349,15,16
60578,102,2024-01-26,302,30,7
60579,101,2024-11-03,452,55,34
60580,104,2024-04-08,236,10,24
60581,105,2024-04-06,488,24,30
60582,101,2024-08-01,490,48,3
60583,103,2024-02-05,175,19,14
60584,103,2024-02-15,74,10,16
60585,105,2024-03-17,138,9,44
60586,105,2024-08-31,400,59,30
60587,102,2024-12-25,301,1,57
60588,102,2024-05-29,295,7,10
60589,101,2024-02-28,490,53,0
60590,102,2024-10-13,429,47,34
60591,101,2024-06-10,156,13,34
60592,101,2024-05-07,449,52,55
60593,105,2024-11-26,363,32,7
60594,102,2024-01-03,470,13,33
60595,101,2024-05-07,339,50,17
60596,102,2024-08-08,437,53,43
60597,102,2024-03-04,155,19,17
60598,102,2024-05-11,398,7,41
60599,103,2024-01-20,183,0,5
60600,105,2024-03-20,254,15,25
60601,101,2024-11-23,118,15,42
60602,103,2024-11-18,154,19,24
60603,103,2024-01-27,112,13,1
60604,102,2024-09-28,426,55,48
60605,105,2024-10-20,66,7,10
60606,104,2024-05-17,141,10,11
60607,103,2024-06-08,493,69,26
60608,103,2024-04-06,422,18,59
60609,101,2024-03-25,84,4,21
60610,102,2024-07-30,123,12,2
60611,101,2024-05-08,230,7,42
60612,103,2024-08-23,120,15,22
60613,102,2024-09-06,308,23,23
60614,104,2024-09-07,269,25,44
60615,104,2024-10-02,122,5,34
60616,105,2024-04-01,143,2,55
60617,103,2024-02-12,246,15,8
60618,104,2024-12-21,460,56,25
60619,104,2024-05-01,201,7,15
60620,103,2024-11-19,353,23,7
60621,103,2024-08-08,487,73,42
60622,102,2024-04-19,52,5,23
60623,103,2024-01-01,445,27,40
60624,101,2024-07-26,283,42,3
60625,105,2024-05-02,94,6,26
60626,102,2024-05-21,117,0,4
60627,104,2024-10-28,284,24,34
60628,105,2024-04-21,460,48,46
60629,104,2024-09-02,377,0,45
60630,104,2024-05-03,495,4,48
60631,102,2024-05-05,443,11,37
60632,102,2024-08-23,116,3,28
60633,102,2024-12-03,417,0,21
60634,103,2024-04-30,262,10,34
60635,103,2024-06-30,375,48,7
60636,102,2024-08-13,217,7,8
60637,105,2024-05-14,104,3,45
60638,103,2024-01-27,348,52,35
60639,101,2024-05-03,208,16,54
60640,102,2024-03-26,313,35,24
60641,101,2024-01-06,125,18,23
60642,105,2024-12-30,461,23,37
60643,103,2024-08-05,447,23,12
60644,105,2024-11-10,266,17,33
60645,102,2024-04-02,263,35,9
60646,103,2024-10-27,350,18,17
60647,102,2024-12-09,217,3,7
60648,101,2024-03-02,300,20,24
60649,102,2024-05-28,208,8,31
60650,104,2024-03-03,321,33,59
60651,103,2024-02-20,431,16,54
60652,103,2024-09-04,331,20,20
60653,101,2024-05-24,134,3,10
60654,102,2024-03-24,160,3,60
60655,101,2024-04-06,70,5,7
60656,104,2024-11-10,103,14,32
60657,105,2024-06-11,72,10,38
60658,105,2024-10-06,236,34,16
60659,102,2024-12-03,361,20,10
60660,104,2024-11-27,340,7,53
60661,105,2024-03-27,120,13,49
60662,101,2024-02-03,246,36,36
60663,103,2024-04-03,277,19,35
60664,105,2024-11-02,76,8,36
60665,101,2024-02-12,396,43,47
60666,105,2024-07-10,138,5,14
60667,105,2024-09-26,248,18,21
60668,105,2024-04-14,69,2,19
60669,103,2024-07-16,84,9,25
60670,104,2024-09-24,415,10,17
60671,101,2024-04-20,312,27,39
60672,103,2024-05-22,361,42,1
60673,105,2024-07-15,242,15,14
60674,102,2024-10-30,464,3,44
60675,105,2024-11-12,215,5,40
60676,101,2024-01-04,124,16,40
60677,104,2024-06-14,286,32,42
60678,103,2024-05-01,139,6,29
60679,105,2024-12-12,398,32,33
60680,101,2024-11-14,494,54,9
60681,105,2024-12-28,496,11,54
60682,101,2024-04-28,443,43,14
60683,101,2024-01-21,488,73,3
60684,104,2024-03-07,210,4,33
60685,101,2024-07-28,62,4,4
60686,101,2024-10-20,392,10,29
60687,103,2024-11-08,486,69,40
60688,105,2024-04-14,489,12,3
60689,102,2024-05-31,414,14,4
60690,105,2024-12-31,317,42,55
60691,101,2024-12-07,236,3,7
60692,102,2024-12-28,154,19,25
60693,102,2024-03-22,464,47,1
60694,102,2024-10-07,136,8,10
60695,105,2024-08-01,75,1,56
60696,101,2024-05-30,469,8,12
60697,104,2024-08-31,408,23,24
60698,101,2024-03-24,283,16,32
60699,105,2024-02-14,456,1,16
60700,101,2024-08-03,187,4,13
60701,101,2024-06-28,244,21,28
60702,103,2024-07-05,297,33,41
60703,104,2024-11-13,332,0,28
60704,104,2024-12-14,123,12,20
60705,105,2024-04-29,442,16,15
60706,104,2024-07-16,178,15,59
60707,102,2024-09-29,429,47,24
60708,104,2024-03-06,359,42,55
60709,104,2024-07-24,91,12,4
60710,101,2024-04-09,77,2,49
60711,103,2024-03-01,461,20,11
60712,101,2024-08-04,364,13,23
60713,101,2024-01-31,381,8,46
60714,101,2024-05-21,468,40,25
60715,104,2024-07-09,499,36,58
60716,104,2024-07-31,391,44,27
60717,101,2024-10-25,239,17,25
60718,103,2024-08-21,334,49,30
60719,105,2024-08-18,128,19,45
60720,105,2024-09-16,458,54,58
60721,101,2024-07-12,151,6,11
60722,102,2024-11-25,262,37,9
60723,105,2024-12-08,402,28,13
60724,105,2024-02-11,480,60,59
60725,102,2024-11-08,181,0,11
60726,102,2024-05-28,89,6,21
60727,101,2024-03-26,78,5,52
60728,102,2024-10-17,230,15,45
60729,102,2024-07-17,190,8,5
60730,101,2024-04-23,314,2,49
60731,103,2024-06-11,439,17,43
60732,105,2024-03-21,177,19,54
60733,102,2024-08-02,54,7,39
60734,103,2024-11-27,263,35,49
60735,105,2024-11-30,364,43,7
60736,103,2024-03-07,392,57,60
60737,105,2024-06-20,113,14,33
60738,104,2024-01-03,116,7,3
60739,101,2024-06-10,120,10,41
60740,101,2024-01-08,165,22,20
60741,102,2024-09-04,306,44,48
60742,102,2024-10-18,209,19,60
60743,104,2024-09-09,496,10,13
60744,105,2024-09-06,452,53,26
60745,101,2024-04-04,317,39,23
60746,101,2024-08-22,230,34,13
60747,105,2024-05-09,342,20,4
60748,101,2024-05-31,78,4,33
60749,105,2024-05-11,163,4,11
60750,103,2024-03-09,445,62,50
60751,103,2024-05-08,56,2,48
60752,104,2024-01-04,81,1,1
60753,101,2024-11-17,182,15,47
60754,103,2024-11-21,435,12,46
60755,102,2024-02-13,269,34,19
60756,102,2024-11-13,343,45,6
60757,104,2024-04-05,99,4,30
60758,103,2024-03-22,232,29,52
60759,103,2024-12-23,364,54,50
60760,104,2024-02-15,276,14,31
60761,103,2024-04-30,177,17,53
60762,102,2024-05-31,88,2,2
60763,103,2024-04-21,181,26,28
60764,101,2024-08-10,285,31,19
60765,104,2024-09-07,144,1,38
60766,103,2024-07-25,245,35,51
60767,102,2024-08-22,140,8,30
60768,105,2024-03-09,157,21,58
60769,101,2024-11-27,91,9,31
60770,104,2024-08-28,155,21,41
60771,102,2024-10-26,500,9,33
60772,105,2024-09-17,154,20,54
60773,105,2024-10-09,311,9,35
60774,101,2024-05-27,282,24,57
60775,104,2024-06-30,145,2,6
60776,104,2024-10-05,112,6,33
60777,102,2024-11-26,460,1,58
60778,101,2024-02-12,352,2,34
60779,104,2024-10-29,79,11,10
60780,104,2024-08-27,240,29,43
60781,102,2024-09-17,412,59,22
60782,103,2024-10-01,145,21,8
60783,101,2024-09-13,312,43,22
60784,102,2024-02-08,393,38,40
60785,105,2024-07-05,210,16,6
60786,102,2024-02-14,415,59,50
60787,102,2024-04-04,180,9,39
60788,105,2024-04-16,177,15,47
60789,103,2024-04-17,326,41,11
60790,104,2024-09-17,54,6,37
60791,102,2024-04-24,125,0,34
60792,105,2024-12-09,69,2,53
60793,105,2024-12-31,224,7,2
60794,105,2024-11-01,184,23,5
60795,103,2024-01-17,71,4,32
60796,103,2024-12-22,201,19,15
60797,102,2024-09-16,244,25,27
60798,105,2024-03-05,480,27,7
60799,103,2024-09-30,188,2,18
60800,105,2024-09-29,376,52,24
60801,101,2024-12-28,401,7,41
60802,105,2024-03-10,306,6,16
60803,103,2024-04-05,448,31,54
60804,102,2024-01-09,188,27,5
60805,105,2024-12-09,115,3,34
60806,103,2024-10-09,279,14,31
60807,103,2024-06-11,140,21,34
60808,104,2024-11-15,173,13,9
60809,105,2024-11-30,170,9,49
60810,101,2024-09-16,59,0,35
60811,105,2024-12-12,422,56,55
60812,103,2024-02-26,286,8,37
60813,101,2024-05-11,215,23,31
60814,105,2024-05-09,190,20,7
60815,104,2024-02-24,412,41,40
60816,104,2024-05-08,213,27,7
60817,104,2024-06-09,403,2,33
60818,105,2024-02-23,422,11,35
60819,105,2024-05-24,121,3,24
60820,104,2024-12-01,194,1,19
60821,101,2024-11-23,78,9,55
60822,102,2024-02-11,246,5,58
60823,102,2024-06-16,411,31,11
60824,103,2024-02-10,473,46,32
60825,104,2024-10-20,160,15,27
60826,102,2024-06-02,374,1,37
60827,105,2024-03-09,372,26,23
60828,103,2024-01-15,362,44,26
60829,101,2024-07-04,279,15,38
60830,105,2024-08-04,269,31,22
60831,104,2024-09-20,81,1,58
60832,102,2024-05-13,197,16,38
60833,103,2024-03-25,107,11,27
60834,103,2024-08-15,291,19,47
60835,102,2024-07-06,483,61,5
60836,104,2024-04-13,96,2,7
60837,103,2024-03-28,285,25,43
60838,102,2024-09-24,100,14,13
60839,104,2024-12-15,155,1,13
60840,102,2024-01-14,379,56,34
60841,104,2024-05-30,128,12,21
60842,105,2024-08-27,67,2,11
60843,104,2024-12-11,136,17,55
60844,105,2024-10-13,119,11,40
60845,102,2024-09-10,316,22,8
60846,101,2024-02-03,418,50,48
60847,103,2024-09-27,486,39,52
60848,105,2024-01-20,389,40,27
60849,103,2024-07-26,321,4,15
60850,104,2024-08-21,56,2,54
60851,102,2024-02-28,274,28,49
